,can,active,decoy,score,time
787,CC[C@@H](c1ccccc1)C(=O)N2C[C@H](C3(C2)CC[NH2+]CC3)C(=O)NCc4ccc5c(c4)CCCN5C,0,1,-7.7,24.2905333
788,Cc1ccc(cc1)C(=O)/N=C(/NCCC2=c3ccccc3=[NH+]C2)\Nc4cc(cc(c4)OC)OC,0,1,-9.1,15.1491468
789,CCc1ccc(cc1)C(=O)N2C[C@H](C3(C2)CC[NH2+]CC3)C(=O)NCCc4c[nH]c5c4cccc5C,0,1,-8.4,24.39039588
790,CC1(CC(CC([NH2+]1)(C)C)N(Cc2cccnc2)C(=S)NC3CCCCCC3)C,0,1,-8.2,13.17749143
791,C[C@@H]1C[C@H](CC(C1)(C)C)Nc2cccc(c2)C(=O)NC,0,1,-8.3,5.645611286
792,Cc1cc[nH+]c(c1)N[C@H](c2cccc(c2)OCC=C)c3ccc4cccnc4c3O,0,1,-9.9,15.88149881
793,Cc1cccc(c1)NC(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H]3CC[NH+](C3)Cc4cc5c(c(c4)OC)OCO5,0,1,-11.8,40.73545742
794,CC[C@@H](c1nnnn1C(C)(C)CC)[NH+](Cc2ccc3c(c2)OCO3)Cc4cc5cc(c(cc5[nH]c4=O)C)C,0,1,-9.5,33.82101274
795,c1cc(cc(c1)C(F)(F)F)C[NH+](Cc2cccc(c2)Cl)Cc3nc(co3)C(=O)NC4CC4,0,1,-9.4,22.50379848
796,CC(C)(C)CC(C)(C)[NH2+]Cc1cc(ccc1OCc2cccc(c2)Cl)Br,0,1,-8.2,14.46018338
797,CC(=O)Nc1ccc(c(c1)NC(=O)c2c(ccs2)Br)Cl,0,1,-7.6,7.045873404
798,C[C@@H]1CCC[C@H](C1)NC(=O)Nc2cccc(c2)C#C,0,1,-8.6,5.133920193
799,Cc1ccccc1Nc2c(nc3n2cc(cc3)Br)c4ccc(cc4)OC,0,1,-6.4,8.784721375
800,Cc1ccccc1C(=O)Nc2cccc(c2)c3cn4cccc(c4n3)C,0,1,-9.5,9.397007942
801,CCc1cc(c(s1)SCC)[C@@H]2C3=C(C[C@@H](CC3=O)c4ccccc4)NC(=C2C(=O)Nc5ccccn5)C,0,1,-7.9,28.51097035
802,c1cc(nc(c1)NC(=O)c2cc(cc(c2)Cl)Cl)C#CCO,0,1,-7.4,10.20608354
803,C[C@H]1CCc2c(sc3c2c(nc(n3)C(C)C)N4CCN(CC4)C(=O)Nc5ccc(cc5)SC)C1,0,1,-7.4,16.96834159
804,C[C@H]1CCN([C@@H]2[C@@H]1CCCC2)C(=O)NC,0,1,-6.6,2.683254242
805,c1cc2c(c(c1)NC(=S)N[C@H]3C[C@H]4CC[C@@H]3C4)CCCC2,0,1,-7.5,7.445548058
806,Cc1ccccc1C(=O)N[C@@H](C(C)C)C(=O)NC[C@@H](c2cccs2)[NH+]3CCC(CC3)C,0,1,-8.6,22.45411396
807,CC[C@H](C)[C@@H](C)Nc1c(cc(cc1Cl)Br)Cl,0,1,-7.1,4.656119347
808,c1ccc2c(c1)ccn2CC(=O)N/N=C\3/CCCc4c3cccc4,0,1,-9,8.169573545
809,COc1ccc(cc1NC(=O)[C@@H]2C[C@@H]3CCC[NH+]3[C@]24c5ccccc5NC4=O)Cl,0,1,-7.4,11.43293691
810,COc1cccc2c1OC3(CC[NH+](CC3)Cc4ccccc4)N5[C@H]2CC(=N5)c6ccc(cc6)Br,0,1,-8.5,16.2378819
811,CC1=C(C(CCC1)(C)C)C(=O)O[C@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)CO[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)O)O)O,0,1,-6.6,36.63390613
812,Cc1cc[nH+]c(c1)N[C@H](c2cccc(c2Cl)Cl)c3ccc4cccnc4c3O,0,1,-9.7,11.35621071
813,Cc1ccc(c(c1)NC(=O)[C@H](c2ccccc2)[NH2+]CC3(CCCCC3)N4CCOCC4)C,0,1,-9.9,19.42539501
814,Cc1ccc(cc1)C2=NN([C@@H](C2)c3ccc(cc3)Cl)C(=[NH2+])S[C@@H]4CC(=O)N(C4=O)c5ccc(cc5)F,0,1,-10.8,28.46426439
815,C=CC[NH2+]Cc1c2ccccc2ccc1OCc3cccc(c3)Cl,0,1,-8.6,10.78808236
816,CCCCCCN1[C@H](NN=C1C2=c3ccccc3=[NH+]C2)SCC(=O)/C(=C(\C)/N)/C#N,0,1,-8.6,26.65220308
817,Cc1ccc(cc1)C(=O)NC2=c3ccccc3=[NH+][C@@H]2C(=O)NCc4ccc(cc4)F,0,1,-10,16.20334983
818,C1CN(CCC1CCC(=O)[O-])C(=O)N2CCC(CC2)[NH3+],0,1,-6.9,5.817323685
819,c1cc2c(cc1C(F)(F)F)c3cc(cc(c3cc2[C@H]([C@@H]4CCCC[NH2+]4)O)Cl)Cl,0,1,-8,11.64845514
820,Cc1cc(c(c(c1)Br)/N=C(/C2CC2)\N)Br,0,1,-6.5,4.680557966
821,C[C@H]1CCc2c(sc3c2c(nc(n3)SCC(=O)NC4(CCCCC4)C#N)N)C1,0,1,-8.7,15.51819491
822,Cc1ccc2=[NH+]C(=O)[C@@H](C(=c2c1)c3ccccc3)c4cc(c5cc(ccc5n4)Cl)c6ccccc6,0,1,-8.6,18.86925316
823,c1ccc2c(c1)CC[C@H]3C2=NN=C3C(=O)NCC4CC[NH+](CC4)Cc5ccccc5F,0,1,-9.9,16.70421958
824,C[C@@H](c1ccc(c(c1)F)F)[NH2+]CC(=O)Nc2ccc3c(c2)OC4(O3)CCCCC4,0,1,-9.3,14.04200125
825,Cc1cccc(c1)OC[C@H]2c3ccsc3CCN2C(=O)C[NH+](CCC(C)C)C[C@@H](CCC=C)O,0,1,-7.7,34.07111573
826,CC[NH+]1CCc2c(sc(c2[C@@H](CCC(C)C)NC(=O)Nc3ccc(cc3C)C)n4cccc4)C1,0,1,-6.6,27.2025907
827,CCN(CC)c1ccc(cc1)/C=N/N2[C@@H]([NH+]=NC2=S)c3ccc(cc3)C(C)(C)C,0,1,-8.6,15.4431386
828,c1cc(c(cc1Br)Br)NC(=O)C2(CCCCCC2)C#N,0,1,-8.6,6.573509216
829,C[C@@H](C(=O)NCCCn1cc[nH+]c1)Sc2nc(cc(n2)C(F)(F)F)c3ccc(cc3Cl)Cl,0,1,-8.3,26.6160655
830,c1ccc(cc1)NC(=O)N2c3ccccc3NC4=C([C@H]2c5ccc(cc5)Cl)C(=O)C[C@H](C4)c6ccco6,0,1,-9,22.37028885
831,c1ccc(cc1)C[NH2+]Cc2ccc(o2)c3ccc(cc3Br)Br,0,1,-8.1,8.161080837
832,C[C@@H](C(=O)Nc1nccs1)Sc2nc3ccc(cc3s2)/N=C/c4c5ccccc5ccc4O,0,1,-9,22.7791338
833,C[C@@H]1C(=c2cc(ccc2=[NH+]1)F)CCN(Cc3cccs3)C(=S)Nc4ccccc4OC,0,1,-8.6,20.44900107
834,c1cc(c(cc1Br)Cl)[N-]S(=O)(=O)[C@@H]2CCC[NH2+]C2,0,1,-7.2,5.586187601
835,CC[NH+](CC)[C@@H](CNC(=O)CCn1c(n[nH]c1=S)c2cccc(c2)C)c3ccsc3,0,1,-7.9,21.7389307
836,CCOC(=O)C1=C(N=c2n(c(=O)/c(=C/c3cn(c4c3cccc4)CC=C)/s2)[C@@H]1c5ccc(cc5)Cl)C,0,1,-8.1,20.92500019
837,CC1(CC(CC([NH2+]1)(C)C)N(Cc2cccs2)C(=S)Nc3ccc(cc3)Cl)C,0,1,-8.1,13.28046846
838,Cc1c(sc(c1[C@@H](c2ccc(cc2)Br)Nc3cccc[nH+]3)NC(=O)c4ccco4)C,0,1,-7.4,18.08937788
839,COC(=O)c1cc(ccc1NC(=O)C2CCCCC2)Cl,0,1,-7.7,6.055412054
840,CC[NH+](CC)C[C@H](C)CNC(=O)[C@]1(c2cc(ccc2NC(=O)N1c3ccc(cc3)Cl)Br)O,0,1,-7.9,29.93541598
841,c1ccc(c(c1)C[NH+]2CCC[C@@H](C2)C(=O)Nc3cc(c(cc3Cl)Cl)Cl)F,0,1,-7.8,10.62519264
842,CC1=C([C@H](N2C(=[NH+]1)N=C(N2)SCc3ccccc3F)c4ccccn4)C(=O)Nc5ccccc5,0,1,-9.1,20.34827089
843,C[C@H]1CCCC[C@H]1NC(=O)c2cc(c([nH]2)Cl)Cl,0,1,-8.5,4.258497953
844,c1cc(cc(c1)F)N[C@H](CO)c2cc(cc(c2)Cl)Cl,0,1,-7.8,6.508157253
845,c1ccc(cc1)[C@@H]2C(=c3ccccc3=[NH+]2)/C=N/NC(=O)c4ccccc4Br,0,1,-8.9,10.59885478
846,CCCCCCOc1ccc(cc1OC)/C=C/C(=O)Nc2c(c3c(s2)C[C@H](CC3)C(C)(C)C)C(=O)OCC,0,1,-8.3,41.56760311
847,c1cc(ccc1[C@H]2N=[NH+]C(=S)N2/N=C/c3cc(cc(c3O)Br)Br)Cl,0,1,-6.6,9.245253563
848,Cc1ccc(c(c1)S(=O)(=O)/N=C\2/[C@@H]([NH+]=c3ccccc3=[NH+]2)Nc4cccc(c4)C(=O)[O-])C,0,1,-8.5,18.14558125
849,c1cc(cc(c1)Cl)COc2ccc(cc2C[NH2+]C34CC5CC(C3)CC(C5)C4)Br,0,1,-8.4,15.23531747
850,CCC[NH+](CCC)CC(=O)Nc1c(c2c(s1)C[C@@H](CC2)C(C)(C)CC)C#N,0,1,-6.6,19.03343558
851,C[C@H]1C(=c2ccccc2=[NH+]1)/C=N/N\3[C@H](CS/C3=[NH+]\CC(=C)C)c4cccc(c4)C(F)(F)F,0,1,-9.1,18.28848982
852,C[C@H]1c2cccc(c2O[C@H]1C)C(=O)NCC#Cc3cccc(c3)C(F)(F)F,0,1,-9.2,11.31283402
853,C[C@@H]1CCC[C@H](C1)O[C@@H]2C[C@@H](CC[C@@H]2O)C(C)C,0,1,-8,5.049520969
854,Cc1ccccc1/N=C/2\C3(CCC(CC3)C(C)(C)C)N(C(=[NH+]2)SC)c4ccc(cc4)C(=O)C,0,1,-7.5,25.42664409
855,CCOC(=O)[C@@H]1[C@H](c2cc(ccc2O1)S(=O)(=O)Nc3ccc(cc3)[C@@H]4C=c5cc(ccc5=[NH+]4)F)C,0,1,-10.1,24.10976505
856,Cc1c(cccc1N(C)CC2CCCCC2)N,0,1,-7.9,5.454796076
857,Cc1ccc(nc1)NC(=O)c\2cc3ccccc3o/c2=[NH+]\c4cccc(c4)C(C)C,0,1,-9,15.06910801
858,C[C@H]1CCCN(C1)S(=O)(=O)c2c(cc(cc2F)[N+](=O)[O-])N,0,1,-7.7,7.222176552
859,c1cc(ccc1C#N)N2C(=[NH+]C34CC5CC(C3)CC(C5)C4)[C@H](C6(C2=S)CCCCC6)N7CCCC7,0,1,-7.9,19.1103003
860,C[C@@H]1C=C([C@H](N1c2cccc(c2)C(=O)OC)C)/C=C(\C#N)/[C@@H]3[NH+]=c4ccc(cc4=[NH+]3)OC,0,1,-7.8,24.42819405
861,CC(C)(C)OC(=O)N[C@@H]1CCN(C1)C(=O)C2CC[NH+](CC2)Cc3c(nc4n3cccc4)c5ccccc5,0,1,-9.2,29.26648974
862,Cc1cc(on1)CSc2ccccc2C(=O)/N=c/3\[nH]c4c(s3)C[NH+](CC4)Cc5ccccc5,0,1,-9.5,19.74249578
863,C[NH+]1CCC2(CC1)C[C@H](c3ccccc3O2)NC(=O)c4ccc(s4)c5ccc(cc5)F,0,1,-9.8,13.20071077
864,c1ccc(cc1)[C@@H]2CC3=C([C@@H](C(=C(O3)N)C#N)c4ccccc4Br)C(=O)C2,0,1,-7.5,12.26409841
865,C[C@H](c1ccc(cc1Br)Br)Nc2ccc(cc2Cl)F,0,1,-8.2,6.068609238
866,Cc1ccc(c(c1)C)n2c(c(cn2)C(=O)Nc3ccc(cc3C)F)C4CC[NH2+]CC4,0,1,-8,13.87923121
867,Cc1ccc(cc1)CN2CCSc3c2cc(cc3)N,0,1,-8.3,5.484992027
868,CN(C)c1cccc(c1)C(=O)/N=C(/NCCC2=c3ccccc3=[NH+]C2)\Nc4ccc(cc4)OC,0,1,-9.7,22.339257
869,c1cc(cc(c1)Br)c2nc(cs2)/C=C\3/c4cc(ccc4NC3=O)Cl,0,1,-8.5,7.326511621
870,Cc1ccc(cc1)NC(=O)[C@@H](C)Sc2ccccc2Br,0,1,-7.5,6.840385199
871,CCC(CC)[NH2+]Cc1cc(cc(c1[O-])Cl)Cl,0,1,-6.5,5.353052855
872,CCC[C@@H](c1ccccc1)[NH2+]Cc2c3ccccc3ccc2OCc4ccc(cc4)Cl,0,1,-9.3,19.59251809
873,CC(C)C[NH+](CCNc1nc(c2cnn(c2n1)C)Nc3ccc(cc3)OC)CC(C)C,0,1,-8,27.41943645
874,Cc1ccc(c(c1)C)[C@@H](C)NC(=O)C2CC[NH+](CC2)Cc3ccc(c(c3)Cl)Cl,0,1,-8.7,13.04926944
875,CCCCS(=O)(=O)c1ncc(c(n1)Cl)C(=O)NC[C@H](c2ccc(cc2)C(C)C)[NH+](CC)CC,0,1,-8.2,30.34417319
876,c1cc(ccc1/C=N/n2c(c3c4c(sc3[nH+]c2=O)CCCC4)N)Br,0,1,-7.7,7.174587965
877,Cc1c(sc(c1[C@H](c2ccc(cc2)SC)Nc3cccc[nH+]3)NC(=O)c4ccccc4)C,0,1,-7.8,26.45764422
878,CC1(CC(CC([NH2+]1)(C)C)NC(=O)c2ccn(n2)COc3ccc(cc3Cl)Cl)C,0,1,-8.2,16.26145339
879,Cc1cc([nH+]c2c1cc(cc2)NC(=O)[C@H](C)Oc3ccc(cc3Cl)Cl)N4CCCCC4,0,1,-9.6,16.45154381
880,Cc1ccc(cc1)[C@@H](CNI)N2CCN[C@@H](C2)Cl,0,1,-7.3,5.984333754
881,CC(C)(C)c1cc(c2c(c(sc2n1)C#N)N)C(F)(F)F,0,1,-6.4,5.832455635
882,CCOc1ccc(cc1OCC)NC(=O)C[NH+]2CCC(CC2)Cn3c4ccccc4nc3C(F)(F)F,0,1,-8.8,29.28863215
883,C[NH2+][C@H](c1cccc(c1)I)c2cc(c(cc2Br)OC)OC,0,1,-7.1,7.613451242
884,Cc1ccc(c(c1)N)SCc2cc(cs2)Br,0,1,-6.7,5.544595003
885,Cc1ccc(cc1)Nc2ccc(cc2C3N(CCN3c4ccc(cc4)C)c5ccc(cc5)C)Cl,0,1,-7.8,18.46194816
886,Cc1c2c(nc(n1)Nc3ccc(cc3)F)C[C@H](CC2=O)c4ccco4,0,1,-8.1,7.659402609
887,Cc1cccc(c1)CN2c3cc(c(cc3NC4=C(C2=O)CCC4)C)C,0,1,-8.9,6.467039585
888,CN(C[C@H]1C=c2cc(ccc2=[NH+]1)F)C(=O)c3ccc4c(c3)N[C@H](O4)Cc5ccccc5,0,1,-9.5,15.70634222
889,[H]/N=C\1/C=C([C@@H](S1)c2[nH]c3cc(cnc3n2)Br)C,0,1,-7.3,3.892879248
890,CC[NH+]1CCC[C@H]1CN(Cc2cc3ccc(c(c3[nH]c2=O)C)C)C(=S)N[C@@H](C)c4ccccc4,0,1,-8,26.30552888
891,Cc1cc(cc(c1)NC(=S)NC[C@H]2C[C@@H]3CC[NH+]2C[C@@H]3c4cc(nn4C)c5ccc(c(c5)OC)OC)C,0,1,-8.9,33.60718656
892,c1ccc(c(c1)[C@@H]2[NH+]=N/C(=N/C(=O)Nc3ccccc3F)/S2)I,0,1,-7.6,6.6614182
893,CC(C)c1ccc(cc1)[C@H]2C[C@H](n3c(cc(n3)C(=O)NNC(=S)NCCC[NH+](C)C)N2)C(F)(F)F,0,1,-7.4,32.03879714
894,c1cc(c(c(c1)Cl)C[NH+]2CCC[C@@H](C2)C(=O)NC34CC5CC(C3)CC(C5)C4)Cl,0,1,-7.6,12.57125616
895,Cc1c(nc(nc1N)c2cc(cc(c2)F)F)C,0,1,-8.1,5.346760511
896,CC(C)[C@@H](C(=O)Nc1nc2ccc(cc2s1)F)Nc3ccc(cc3Cl)C(F)(F)F,0,1,-8.7,14.6713438
897,c1cc(c(cc1Cl)NCc2cc3c(c(c2)Cl)OCO3)F,0,1,-8.2,5.760900974
898,CC1(Cc2c(c(sc2C([NH2+]1)(C)C)NC(=O)[C@H]3CCCN(C3)S(=O)(=O)c4cccs4)C#N)C,0,1,-8.1,18.85059547
899,C[C@H]1CC(=O)Nc2ccccc2N1C(=O)C[NH+](C)CC(=O)Nc3ccc(c(c3)Cl)Cl,0,1,-9,15.0484364
900,C[NH+]1CCNC(=O)[C@H]1CC(=O)NC2(CCCCC2)C#Cc3cc4ccccc4nc3,0,1,-7.6,16.74164772
901,c1ccc(c(c1)C[NH2+]Cc2cc(ccc2OCc3cccc(c3)Cl)Cl)Cl,0,1,-10.1,14.20283437
902,Cc1ccc(cc1)[C@@H](C2CC2)NC(=O)CN3C(=O)[C@](NC3=O)(C)c4ccc(c(c4)Cl)Cl,0,1,-10.4,17.3310523
903,Cc1cccc(c1)Oc2c(c(nn2c3ccccc3)C)C[NH+](CC4CC4)C[C@H](COCC(C)C)O,0,1,-7.1,36.92921352
904,c1cc(cc(c1)I)Oc2ccc(nc2)N,0,1,-7.5,4.611890793
905,c1cc(cnc1)[C@H]2c3c4cccnc4ccc3NC5=C2C(=O)CCC5,0,1,-8.5,6.404052258
906,CC(C)c1ccc2c(c1)cc(o2)C(=O)NC[C@@H](c3ccc(cc3)C(F)(F)F)[NH+](C)C,0,1,-9.5,16.81797457
907,COCC[NH2+]Cc1c2ccccc2ccc1OCc3ccc(cc3)Cl,0,1,-8.4,12.61847186
908,Cc1cccn2c1[nH+]c(c2[C@@H](c3ccccc3)Nc4cc(cc(c4)Cl)Cl)C,0,1,-9.5,9.887199879
909,Cc1ccc(cc1)[C@H]2NN=C(N2c3ccccc3)SCC(=O)N/N=C/C4=c5ccccc5=[NH+]C4,0,1,-9.9,26.16297293
910,C=CC[NH+](CC=C)C[C@@H](Cn1c2ccc(cc2c3c1ccc(c3)Br)Br)O,0,1,-6.1,14.79760146
911,Cc1c2c(n(n1)c3ccccc3)N[P@](=S)(NC2=S)S,0,1,-6.5,7.718682766
912,Cc1ccc(cc1NC(=O)COC2=C[C@H]3C(=c4ccccc4=[NH+]3)C=C2)Cl,0,1,-9.6,9.757641315
913,CCc1cccc(c1)NC(=O)C2(CCCCC2)NC(=O)Nc3cccc(c3)Cl,0,1,-6.9,17.53739882
914,c1cc(cc(c1)C#N)CN[C@@H]2c3cc(ccc3NC2=O)Br,0,1,-8,7.283396721
915,Cc1cc(ccc1F)[C@@H](C(=O)[O-])[NH2+]C2CCCCCC2,0,1,-8.5,5.764188051
916,Cc1[nH]nc(n1)c2ccccc2NC3CCCCC3,0,1,-8.1,5.381636858
917,Cc1ccc(cc1)N2[C@@H](NN[C@@H]2SCc3[nH]c4ccccc4n3)c5ccccc5,0,1,-9.1,14.61883283
918,C=CCc1cc(ccc1OCC#C)/C=C/2\C(=O)N/C(=N/c3ccc(cc3)F)/S2,0,1,-8.6,13.50127268
919,Cc1ccc(cc1)[C@@H](CNC(=O)[C@@H]2CCCN2C(=O)c3cc(cc(c3)Cl)Cl)[NH+](C)C,0,1,-8.7,17.36103559
920,Cc1ccc(c(c1)[C@H](C)Nc2c3ccsc3ncn2)C,0,1,-8.3,5.674375534
921,c1ccc(cc1)c2ccc(cc2)c3ccnc(n3)N[C@H]4CO[C@H]5[C@@H]4OC[C@@H]5[NH2+]CC6CCCCC6,0,1,-9.2,21.78906369
922,CC[NH2+][C@@H](c1ccc(s1)c2c(cc(cc2Cl)Br)Cl)C(C)C,0,1,-6.2,7.742989779
923,C[C@H](c1ccc(cc1)N2CCCC2)NC(=O)C3CC[NH+](CC3)Cc4ccccc4Cl,0,1,-9.8,16.70159364
924,c1cc2c(cc1C(=O)NCCC3=c4cc(ccc4=[NH+]C3)Cl)nc([nH]2)C(F)(F)F,0,1,-9.3,13.29566526
925,c1cc(cc(c1)NC(=O)c2c(cccc2F)F)C3SCCCS3,0,1,-8.8,7.508322954
926,Cc1ccccc1OC[C@@H](C[NH+](Cc2[nH]c(=O)c3c(c(sc3n2)C(=O)OCC=C)C)C4CCCCC4)O,0,1,-7.1,42.47930908
927,c1ccc(cc1)C(c2ccccc2)[NH+]3CCN(CC3)C(=S)Nc4ccc(cc4)Cl,0,1,-8.3,15.02168345
928,c1ccc(cc1)C#CCNC(=O)C[NH+]2CCC(CC2)[C@H](c3ccc(cc3)Cl)O,0,1,-7.8,17.93988562
929,c1cc(cc(c1)Cl)[C@H](c2cc(ccc2Br)C(F)(F)F)N,0,1,-8.5,6.323410988
930,C[C@H](c1ccc(cc1Cl)Cl)Nc2c(cccn2)F,0,1,-8.2,5.395402908
931,Cc1cc(ccc1Nc2[nH]c(=O)c3c(n2)CCCC3)F,0,1,-9.2,5.058886766
932,Cc1cc(c(cc1OCc2ccc(s2)Cl)C)N,0,1,-7.8,5.903942823
933,COc1c(cc(cc1Br)Cl)[C@H](c2c[nH]nc2)O,0,1,-7.2,6.056851149
934,c1cc(ccc1CC(=O)c2cc3c(cc2Br)[nH]c(=O)[nH]3)Br,0,1,-8.5,6.521796942
935,Cc1ccccc1[C@@H](C)NC(=O)C2CC[NH+](CC2)Cc3nc(no3)c4ccc(cc4Cl)Cl,0,1,-11.7,23.92887616
936,CNC(=O)c1cc(ccc1Cl)NC2CCCCC2,0,1,-7.4,5.68215704
937,c1ccc(cc1)N/C(=[NH+]/Nc2ccc(cc2)[N+](=O)[O-])/P(=O)(N3CCOCC3)N4CCOCC4,0,1,-8.3,25.99847078
938,C[C@H](C(=O)Nc1cccc(c1)SC)Sc2nnc(n2CC(C)C)CC(=O)Nc3cccc(c3)Cl,0,1,-8.3,33.20093727
939,COc1ccc(cc1NC(=O)C2CC[NH+](CC2)Cc3ccc(cc3Cl)Cl)Cl,0,1,-7.8,11.49118066
940,Cc1c(cccc1N)COC2CCCCC2,0,1,-7.9,5.095252037
941,c1ccc(cc1)CCC2=[NH+]c3c(c(=O)[nH]c(=O)n3Cc4ccccc4)C(N2)(C(F)(F)F)C(F)(F)F,0,1,-10.8,22.53686619
942,Cc1ccc(cc1Cl)N[C@@H]2CSCc3c2cccc3,0,1,-8,4.71282506
943,Cc1cccc(c1)C(=O)NCCc2nnc(n2CC=C)SCC(=O)Nc3ccc(cc3C)Cl,0,1,-7.9,27.96904945
944,c1cc(c(cc1[C@@H](c2cc(ccc2Br)C(F)(F)F)N)F)F,0,1,-8.5,6.583088398
945,Cc1cs/c(=N\S(=O)(=O)c2c(cc(cc2Cl)Br)Cl)/[nH]1,0,1,-5.9,5.427658319
946,c1cc2c(cc1Br)[C@](C(=N2)O)(CC(=O)c3ccc(s3)Br)O,0,1,-7.7,8.736505032
947,CC1=C([C@H](C(=C(N1)SCC(=O)Nc2cccc(c2)C(F)(F)F)C#N)c3ccc(cc3)Cl)C(=O)OCCOC,0,1,-8.5,38.74524283
948,CC(C)CN(Cc1ccc(cc1)C(C)C)Cc2cc(=O)n3c(csc3[nH+]2)c4ccc(cc4)F,0,1,-8.2,22.18589997
949,C[C@@]12CC[C@@H](C1(C)C)c3c2nc(nc3C(F)(F)F)N,0,1,-8.5,4.450798988
950,Cc1ccccc1[C@@H](C)[NH2+]Cc2cc(cc(c2OC)Br)Br,0,1,-7.1,8.133974552
951,c1cc(c(cc1Br)NC(=O)c2cc(c[nH]2)Cl)Cl,0,1,-7.2,4.588873863
952,Cc1cccc([nH+]1)N[C@H](c2ccc3ccc(nc3c2O)C)c4cccs4,0,1,-9.1,10.34544754
953,c1cc(cc(c1)Br)[C@@H]2N3CCC[C@@H]3C(=O)N2c4ccc(c(c4)Cl)Cl,0,1,-9.2,7.3170259
954,CCSc1nc2c(nn1)-c3cc(ccc3N[C@H](O2)/C=C/c4ccccc4)Br,0,1,-7.8,10.73758149
955,c1ccc2c(c1)-c3ccccc3C24C[C@H]4C(=O)N,0,1,-8.2,3.97157979
956,C[C@@]1(C(=O)Nc2ccccc2S1)C(=O)Nc3ccc(c(c3)F)F,0,1,-8.7,7.322789192
957,c1cc(ccc1NC(=O)c2cc(ccc2NC(=O)c3ccc(cc3Cl)Cl)Cl)F,0,1,-8.4,12.52094316
958,Cc1ccc(cc1n2c(nnc2SCc3ccc(cc3)F)[C@H](Cc4ccccc4)[NH3+])Cl,0,1,-8.7,23.57341671
959,c1ccc2c(c1)c(c[nH]2)CNc3cc(cc(c3)F)F,0,1,-9.1,5.582954407
960,CCCC1=C([C@H](n2c(=O)/c(=C\c3ccc(o3)N4CC[NH+](CC4)C)/sc2=N1)c5ccccc5OC)C(=O)OCC,0,1,-5.9,35.98314643
961,CCc1ccc2c(c1)cc(c(=O)[nH]2)CN(Cc3ccc(cc3)C)C(=O)Nc4ccc(cc4)Cl,0,1,-7.3,20.56880045
962,Cc1nc2cc(ccc2n1C[C@@H]3Cc4ccccc4O3)N,0,1,-9,6.306519747
963,C[C@H]1C(=c2ccccc2=[NH+]1)CCNC(=O)[C@H](C(C)C)NC(=O)c3ccc(cc3)Cl,0,1,-9.4,17.51950479
964,C[C@@H]1CCCC[C@@H]1NC(=O)[C@@H](C)[NH+]2CCN(CC2)S(=O)(=O)c3ccc(s3)Br,0,1,-6.6,13.33935165
965,CCCCCCOc1ccc(cc1C(=O)NC(=S)Nc2ccc(cc2)C(=O)NCC)Br,0,1,-8.5,29.64060378
966,CCC(C)(C)[C@H]1CCc2c(sc3c2C(=N[C@@H](N3)c4ccc(o4)c5ccc(cc5)Br)O)C1,0,1,-8,13.08919001
967,c1ccc(cc1)N(C(=O)[C@@H]2CC(=C3[NH+]2Cc4ccccc4N3)F)Cl,0,1,-7.9,6.739640713
968,c1ccc(c(c1)/C=N/Nc2nc3ccccc3s2)Cl,0,1,-7.6,4.990412951
969,c1cc(c(cc1Cl)Cl)Nc2c(c(ncn2)N3CCCCCC3)N,0,1,-6.4,8.253592491
970,C[C@H]1CCC[C@H](C1)OC[C@@H](C)C(=S)N,0,1,-6.2,4.273405313
971,c1ccc(c(c1)[C@@H]2C3=C(CCCC3=O)NC(=[NH+]2)Nc4nc5ccccc5s4)Cl,0,1,-9.9,11.7618351
972,Cc1ccc(c(c1)C)NC(=O)c2c(ccs2)Cl,0,1,-7.9,4.299395084
973,C[C@H]1CCCCN1C(=O)c2cc(c(c(c2)F)N)F,0,1,-8.3,4.672697544
974,C[NH+](C)[C@@H](CNC(=O)Nc1ccc(cc1)C(=O)Nc2ccccc2)c3ccccc3Cl,0,1,-7.4,22.06575131
975,Cc1cc(c(c(c1)C)c2csc(n2)NC(=O)c3c(nns3)C)C,0,1,-6.9,7.370483398
976,CC[C@@H](c1ccccc1)C(=O)N2C[C@H](C3(C2)CC[NH2+]CC3)C(=O)N[C@@H]4CCC[C@H]4OCc5ccccc5,0,1,-7.9,29.54858589
977,Cc1ccc(c(c1)Br)NC(=O)[C@H]2C[C@H]2c3cnn(c3)C,0,1,-8.6,6.304380178
978,CC[NH+]1CCC[C@H]1CNC(=O)c2ccc(cc2)/C=C\3/C(=O)N(c4ccccc4S3)Cc5cc(ccc5C)C,0,1,-10.1,25.4384222
979,CC(C)c1ccc2c(c1)cc(o2)C(=O)Nc3ccc(c(c3)Cl)Cl,0,1,-9,7.83320713
980,c1cc(cc(c1)C(F)(F)F)c2nc(on2)C[NH+]3CCC(CC3)C(=O)NCc4ccc(cc4F)F,0,1,-10.5,22.15930581
981,CNc1ccccc1c2[nH]c3cc(ccc3n2)Br,0,1,-7.8,4.334666967
982,Cc1cc(c2c(c1)c(cc3n2c(nn3)S[C@@H](C)C(=O)Nc4cccc(c4C)Cl)C)C,0,1,-8.3,13.80793977
