,can,active,decoy
926,Cc1ccccc1OC[C@@H](C[NH+](Cc2[nH]c(=O)c3c(c(sc3n2)C(=O)OCC=C)C)C4CCCCC4)O,0,1
927,c1ccc(cc1)C(c2ccccc2)[NH+]3CCN(CC3)C(=S)Nc4ccc(cc4)Cl,0,1
928,c1ccc(cc1)C#CCNC(=O)C[NH+]2CCC(CC2)[C@H](c3ccc(cc3)Cl)O,0,1
929,c1cc(cc(c1)Cl)[C@H](c2cc(ccc2Br)C(F)(F)F)N,0,1
930,C[C@H](c1ccc(cc1Cl)Cl)Nc2c(cccn2)F,0,1
931,Cc1cc(ccc1Nc2[nH]c(=O)c3c(n2)CCCC3)F,0,1
932,Cc1cc(c(cc1OCc2ccc(s2)Cl)C)N,0,1
933,COc1c(cc(cc1Br)Cl)[C@H](c2c[nH]nc2)O,0,1
934,c1cc(ccc1CC(=O)c2cc3c(cc2Br)[nH]c(=O)[nH]3)Br,0,1
935,Cc1ccccc1[C@@H](C)NC(=O)C2CC[NH+](CC2)Cc3nc(no3)c4ccc(cc4Cl)Cl,0,1
936,CNC(=O)c1cc(ccc1Cl)NC2CCCCC2,0,1
937,c1ccc(cc1)N/C(=[NH+]/Nc2ccc(cc2)[N+](=O)[O-])/P(=O)(N3CCOCC3)N4CCOCC4,0,1
938,C[C@H](C(=O)Nc1cccc(c1)SC)Sc2nnc(n2CC(C)C)CC(=O)Nc3cccc(c3)Cl,0,1
939,COc1ccc(cc1NC(=O)C2CC[NH+](CC2)Cc3ccc(cc3Cl)Cl)Cl,0,1
940,Cc1c(cccc1N)COC2CCCCC2,0,1
941,c1ccc(cc1)CCC2=[NH+]c3c(c(=O)[nH]c(=O)n3Cc4ccccc4)C(N2)(C(F)(F)F)C(F)(F)F,0,1
942,Cc1ccc(cc1Cl)N[C@@H]2CSCc3c2cccc3,0,1
943,Cc1cccc(c1)C(=O)NCCc2nnc(n2CC=C)SCC(=O)Nc3ccc(cc3C)Cl,0,1
944,c1cc(c(cc1[C@@H](c2cc(ccc2Br)C(F)(F)F)N)F)F,0,1
945,Cc1cs/c(=N\S(=O)(=O)c2c(cc(cc2Cl)Br)Cl)/[nH]1,0,1
946,c1cc2c(cc1Br)[C@](C(=N2)O)(CC(=O)c3ccc(s3)Br)O,0,1
947,CC1=C([C@H](C(=C(N1)SCC(=O)Nc2cccc(c2)C(F)(F)F)C#N)c3ccc(cc3)Cl)C(=O)OCCOC,0,1
948,CC(C)CN(Cc1ccc(cc1)C(C)C)Cc2cc(=O)n3c(csc3[nH+]2)c4ccc(cc4)F,0,1
949,C[C@@]12CC[C@@H](C1(C)C)c3c2nc(nc3C(F)(F)F)N,0,1
950,Cc1ccccc1[C@@H](C)[NH2+]Cc2cc(cc(c2OC)Br)Br,0,1
951,c1cc(c(cc1Br)NC(=O)c2cc(c[nH]2)Cl)Cl,0,1
952,Cc1cccc([nH+]1)N[C@H](c2ccc3ccc(nc3c2O)C)c4cccs4,0,1
953,c1cc(cc(c1)Br)[C@@H]2N3CCC[C@@H]3C(=O)N2c4ccc(c(c4)Cl)Cl,0,1
954,CCSc1nc2c(nn1)-c3cc(ccc3N[C@H](O2)/C=C/c4ccccc4)Br,0,1
955,c1ccc2c(c1)-c3ccccc3C24C[C@H]4C(=O)N,0,1
956,C[C@@]1(C(=O)Nc2ccccc2S1)C(=O)Nc3ccc(c(c3)F)F,0,1
957,c1cc(ccc1NC(=O)c2cc(ccc2NC(=O)c3ccc(cc3Cl)Cl)Cl)F,0,1
958,Cc1ccc(cc1n2c(nnc2SCc3ccc(cc3)F)[C@H](Cc4ccccc4)[NH3+])Cl,0,1
959,c1ccc2c(c1)c(c[nH]2)CNc3cc(cc(c3)F)F,0,1
960,CCCC1=C([C@H](n2c(=O)/c(=C\c3ccc(o3)N4CC[NH+](CC4)C)/sc2=N1)c5ccccc5OC)C(=O)OCC,0,1
961,CCc1ccc2c(c1)cc(c(=O)[nH]2)CN(Cc3ccc(cc3)C)C(=O)Nc4ccc(cc4)Cl,0,1
962,Cc1nc2cc(ccc2n1C[C@@H]3Cc4ccccc4O3)N,0,1
963,C[C@H]1C(=c2ccccc2=[NH+]1)CCNC(=O)[C@H](C(C)C)NC(=O)c3ccc(cc3)Cl,0,1
964,C[C@@H]1CCCC[C@@H]1NC(=O)[C@@H](C)[NH+]2CCN(CC2)S(=O)(=O)c3ccc(s3)Br,0,1
965,CCCCCCOc1ccc(cc1C(=O)NC(=S)Nc2ccc(cc2)C(=O)NCC)Br,0,1
966,CCC(C)(C)[C@H]1CCc2c(sc3c2C(=N[C@@H](N3)c4ccc(o4)c5ccc(cc5)Br)O)C1,0,1
967,c1ccc(cc1)N(C(=O)[C@@H]2CC(=C3[NH+]2Cc4ccccc4N3)F)Cl,0,1
968,c1ccc(c(c1)/C=N/Nc2nc3ccccc3s2)Cl,0,1
969,c1cc(c(cc1Cl)Cl)Nc2c(c(ncn2)N3CCCCCC3)N,0,1
970,C[C@H]1CCC[C@H](C1)OC[C@@H](C)C(=S)N,0,1
971,c1ccc(c(c1)[C@@H]2C3=C(CCCC3=O)NC(=[NH+]2)Nc4nc5ccccc5s4)Cl,0,1
972,Cc1ccc(c(c1)C)NC(=O)c2c(ccs2)Cl,0,1
973,C[C@H]1CCCCN1C(=O)c2cc(c(c(c2)F)N)F,0,1
974,C[NH+](C)[C@@H](CNC(=O)Nc1ccc(cc1)C(=O)Nc2ccccc2)c3ccccc3Cl,0,1
975,Cc1cc(c(c(c1)C)c2csc(n2)NC(=O)c3c(nns3)C)C,0,1
976,CC[C@@H](c1ccccc1)C(=O)N2C[C@H](C3(C2)CC[NH2+]CC3)C(=O)N[C@@H]4CCC[C@H]4OCc5ccccc5,0,1
977,Cc1ccc(c(c1)Br)NC(=O)[C@H]2C[C@H]2c3cnn(c3)C,0,1
978,CC[NH+]1CCC[C@H]1CNC(=O)c2ccc(cc2)/C=C\3/C(=O)N(c4ccccc4S3)Cc5cc(ccc5C)C,0,1
979,CC(C)c1ccc2c(c1)cc(o2)C(=O)Nc3ccc(c(c3)Cl)Cl,0,1
980,c1cc(cc(c1)C(F)(F)F)c2nc(on2)C[NH+]3CCC(CC3)C(=O)NCc4ccc(cc4F)F,0,1
981,CNc1ccccc1c2[nH]c3cc(ccc3n2)Br,0,1
982,Cc1cc(c2c(c1)c(cc3n2c(nn3)S[C@@H](C)C(=O)Nc4cccc(c4C)Cl)C)C,0,1
983,Cc1ccccc1NC(=O)C2=C(NC3=C([C@H]2c4ccc(s4)C)C(=O)C[C@H](C3)c5ccc(c(c5)OC)OC)C,0,1
984,CCC(CC)c1cc(nc(n1)c2ccncc2)[C@H]3C[NH+]4CC[C@H]3C[C@@H]4CNC(=O)NCc5ccccc5,0,1
985,Cc1cccc(c1)COc2ccc(cc2C[NH2+][C@H](C)c3ccccc3)Cl,0,1
986,C[C@H]1C(=c2cc(ccc2=[NH+]1)OC(F)(F)F)CCNS(=O)(=O)c3ccc(cc3)C(C)(C)C,0,1
987,C[C@@H](c1ccc(cc1)Cl)[NH2+]Cc2c(nc3n2cccc3)c4ccccc4,0,1
988,c1cc(cc(c1)NC(=O)c2ccc(cc2Cl)Cl)c3nccs3,0,1
989,c1ccc(c(c1)NC(=O)c2ccc(=O)[nH]c2)I,0,1
990,CC1(Cc2c(cnn2c3ccc(cc3)F)[C@@H](C1)NC4CC[NH+](CC4)Cc5ccco5)C,0,1
991,CC1=[NH+]C(=CC2=c3ccccc3=[NH+][C@@H]12)/C(=N/c4nnc(s4)c5ccc(cc5)C(C)(C)C)/[O-],0,1
992,C/C(=N\Nc1nc(cs1)c2cc3ccccc3oc2=O)/c4ccc(cc4Cl)Cl,0,1
993,Cc1cc(ccc1F)C(=O)N[C@@H](C)c2cccc(c2)Cl,0,1
994,C[C@H]1C[C@@H](c2c(cccc2N1)N)N3CCCC3=O,0,1
995,CCOC(=O)c1c(c2cc(c(cc2[nH]1)OC)OC)NC(=O)C[NH+]3C[C@]4(C[C@@H]3CC(C4)(C)C)C,0,1
996,c1cc(ccc1NC(=O)N[C@H]2CCN(C2)CC(F)(F)F)SC(F)(F)F,0,1
997,CCC/C=C/[C@@H](C(=O)NC(C)(C)CC(C)(C)C)N(Cc1ccco1)C(=O)/C(=C/c2ccccc2)/c3ccccc3,0,1
998,c1cc(ccc1c2c(noc2N)C[C@H]3C[C@H]4CC[C@@H]3C4)F,0,1
999,CC[C@@H](C)c1ccc(cc1)N[C@H]2/C(=N/S(=O)(=O)c3ccc(cc3)F)/[NH+]=c4ccccc4=[NH+]2,0,1
